Date,AC power(kW),AC Voltage(V),AC Current(I),DC power(kW),DC Voltage(V),DC Current(I)
2019-09-07 3:00,0,220,0.2,0,459.4,0.1
2019-09-07 4:00,0,220,0.2,0,459.4,0.1
2019-09-07 5:00,0,220,0.2,0,459.4,0.1
2019-09-07 6:00,0.2,219.8,1,0.2,480.4,0.4
2019-09-07 7:00,0.9,218.5,4.3,0.9,532.4,1.8
2019-09-07 8:00,2,218,9.5,2.1,554.5,3.8
2019-09-07 9:00,2.9,217.9,13.3,2.9,558.2,5.3
2019-09-07 10:00,7,219.8,32,7.2,567.2,13.6
2019-09-07 11:00,9,221.2,40.3,8.9,560.6,15.7
2019-09-07 12:00,4.6,220.8,22.4,5.3,556.9,8.8
2019-09-07 13:00,1.6,217.5,7.6,1.7,545.1,3.1
2019-09-07 14:00,1.8,217,8.4,1.9,549.2,3.4
2019-09-07 15:00,1.6,217.6,7.6,1.7,547.7,3.1
2019-09-07 16:00,3.9,219,17.9,4.1,538.6,7.7
2019-09-07 17:00,1.8,218.5,8.2,1.8,532.7,3.4
2019-09-07 18:00,0.1,218.6,0.5,0.1,497.1,0.3
2019-09-07 19:00,0.1,218.6,0.5,0.1,497.1,0.3
2019-09-07 20:00,0.1,218.6,0.5,0.1,497.1,0.3
2019-09-07 21:00,0.1,218.6,0.5,0.1,497.1,0.3
2019-09-07 22:00,0.1,218.6,0.5,0.1,497.1,0.3
2019-09-07 23:00,0.1,218.6,0.5,0.1,497.1,0.3
2019-09-08 0:00,0.1,218.6,0.5,0.1,497.1,0.3
2019-09-08 1:00,0.1,218.6,0.5,0.1,497.1,0.3
2019-09-08 2:00,0.1,218.6,0.5,0.1,497.1,0.3
2019-09-08 3:00,0.1,218.6,0.5,0.1,497.1,0.3
2019-09-08 4:00,0.1,218.6,0.5,0.1,497.1,0.3
2019-09-08 5:00,0.1,218.6,0.5,0.1,497.1,0.3
2019-09-08 6:00,0.5,221,2.7,0.6,528.1,1.1
2019-09-08 7:00,1.7,218.8,8.2,1.8,551.5,3.3
2019-09-08 8:00,3.1,218.8,14.2,3.2,552.3,5.8
2019-09-08 9:00,7.9,221.5,35.6,7.9,540.5,14.5
2019-09-08 10:00,6.6,220,30.3,6.8,532.5,12.8
2019-09-08 11:00,5.9,219.4,27.1,6.1,538.3,11.4
2019-09-08 12:00,4.8,218.8,21.9,4.9,539.7,9.1
2019-09-08 13:00,3.8,219.6,17.2,3.9,543.5,7.2
2019-09-08 14:00,3.4,219.8,15.7,3.5,544.1,6.5
2019-09-08 15:00,2.2,218.4,10.4,2.3,550.9,4.2
2019-09-08 16:00,1.5,218.2,6.8,1.5,543.6,2.9
2019-09-08 17:00,0.9,218,4.2,0.9,526.1,1.8
2019-09-08 18:00,0,218,0.3,0,493.6,0.2
2019-09-08 19:00,0,218,0.3,0,493.6,0.2
2019-09-08 20:00,0,218,0.3,0,493.6,0.2
2019-09-08 21:00,0,218,0.3,0,493.6,0.2
2019-09-08 22:00,0,218,0.3,0,493.6,0.2
2019-09-08 23:00,0,218,0.3,0,493.6,0.2
2019-09-09 0:00,0,218,0.3,0,493.6,0.2
2019-09-09 1:00,0,218,0.3,0,493.6,0.2
2019-09-09 2:00,0,218,0.3,0,493.6,0.2
2019-09-09 3:00,0,218,0.3,0,493.6,0.2
2019-09-09 4:00,0,218,0.3,0,493.6,0.2
2019-09-09 5:00,0,218,0.3,0,493.6,0.2
2019-09-09 6:00,0.2,217.4,1.1,0.2,490.6,0.5
2019-09-09 7:00,0.7,217.1,3.4,0.7,529.4,1.4
2019-09-09 8:00,1.7,216.8,8.1,1.8,550.9,3.2
2019-09-09 9:00,2.5,216.6,11.9,2.6,553.9,4.8
2019-09-09 10:00,3.5,218.6,16,3.6,559.1,6.4
2019-09-09 11:00,4.4,220.4,20.2,4.5,557.9,8.2
2019-09-09 12:00,6.3,220.7,28.7,6.5,559.9,11.7
2019-09-09 13:00,5.7,218.7,26.5,5.9,543.8,10.9
2019-09-09 14:00,3.7,219.6,17.1,3.8,544.5,7.1
2019-09-09 15:00,3.8,219.2,17.5,3.9,544.5,7.2
2019-09-09 16:00,1,216.9,4.6,1,523,2
2019-09-09 17:00,0.6,219.1,2.9,0.6,496.8,1.2
2019-09-09 18:00,0,218.5,0.1,0,470.3,0
2019-09-09 19:00,0,218.5,0.1,0,470.3,0
2019-09-09 20:00,0,218.5,0.1,0,470.3,0
2019-09-09 21:00,0,218.5,0.1,0,470.3,0
2019-09-09 22:00,0,218.5,0.1,0,470.3,0
2019-09-09 23:00,0,218.5,0.1,0,470.3,0
2019-09-10 0:00,0,218.5,0.1,0,470.3,0
2019-09-10 1:00,0,218.5,0.1,0,470.3,0
2019-09-10 2:00,0,218.5,0.1,0,470.3,0
2019-09-10 3:00,0,218.5,0.1,0,470.3,0
2019-09-10 4:00,0,218.5,0.1,0,470.3,0
2019-09-10 5:00,0,218.5,0.1,0,470.3,0
2019-09-10 6:00,0.4,217.7,1.8,0.4,512.8,0.8
2019-09-10 7:00,1,217.1,4.8,1,545.9,1.9
2019-09-10 8:00,7,219.5,32,7.2,552,13
2019-09-10 9:00,9.5,220.7,42.9,9.7,534,18.3
2019-09-10 10:00,10.6,221.4,47.7,10.7,517,20.6
2019-09-10 11:00,10.3,221.6,48.6,9.9,509.8,19.6
2019-09-10 12:00,10.1,223,45.4,10.4,520,20.2
2019-09-10 13:00,11,221.1,43.9,10,534.3,18.2
2019-09-10 14:00,9.3,221,42.9,9.8,521.6,19
2019-09-10 15:00,8.6,220.2,39.1,8.8,526.2,16.7
2019-09-10 16:00,6.2,219.8,27.4,6.1,528.3,11.7
2019-09-10 17:00,2.3,220.3,10.8,2.4,513.1,4.7
2019-09-10 18:00,0.3,217.5,1.4,0.3,492.5,0.7
2019-09-10 19:00,0.3,217.5,1.4,0.3,492.5,0.7
2019-09-10 20:00,0.3,217.5,1.4,0.3,492.5,0.7
2019-09-10 21:00,0.3,217.5,1.4,0.3,492.5,0.7
2019-09-10 22:00,0.3,217.5,1.4,0.3,492.5,0.7
2019-09-10 23:00,0.3,217.5,1.4,0.3,492.5,0.7
2019-09-11 0:00,0.3,217.5,1.4,0.3,492.5,0.7
2019-09-11 1:00,0.3,217.5,1.4,0.3,492.5,0.7
2019-09-11 2:00,0.3,217.5,1.4,0.3,492.5,0.7
2019-09-11 3:00,0.3,217.5,1.4,0.3,492.5,0.7
2019-09-11 4:00,0.3,217.5,1.4,0.3,492.5,0.7
2019-09-11 5:00,0.3,217.5,1.4,0.3,492.5,0.7
2019-09-11 6:00,0.3,217.9,1.6,0.3,502.1,0.8
2019-09-11 7:00,1.9,217.9,8.8,1.9,554,3.5
2019-09-11 8:00,4.9,219.6,22.3,5,551.2,9.2
2019-09-11 9:00,9.4,221.8,42.2,9.6,523.3,18.4
2019-09-11 10:00,12.1,222.1,54.5,12.4,501.7,24.7
2019-09-11 11:00,12.8,223.1,57.2,13.1,505.9,26
2019-09-11 12:00,10.9,222.8,48.9,11.2,506.6,22.6
2019-09-11 13:00,9.4,219.9,41.4,9.1,480.9,18.9
2019-09-11 14:00,9.9,220.9,45,10.2,519.2,19.4
2019-09-11 15:00,4.5,220.6,20.8,4.7,531.3,8.9
2019-09-11 16:00,4.9,222.1,22.4,5.1,523.2,9.8
2019-09-11 17:00,2.3,220.9,10.7,2.4,502.6,4.9
2019-09-11 18:00,0.3,219.7,1.5,0.3,473.7,0.7
2019-09-11 19:00,0.3,219.7,1.5,0.3,473.7,0.7
2019-09-11 20:00,0.3,219.7,1.5,0.3,473.7,0.7
2019-09-11 21:00,0.3,219.7,1.5,0.3,473.7,0.7
2019-09-11 22:00,0.3,219.7,1.5,0.3,473.7,0.7
2019-09-11 23:00,0.3,219.7,1.5,0.3,473.7,0.7
2019-09-12 0:00,0.3,219.7,1.5,0.3,473.7,0.7
2019-09-12 1:00,0.3,219.7,1.5,0.3,473.7,0.7
2019-09-12 2:00,0.3,219.7,1.5,0.3,473.7,0.7
2019-09-12 3:00,0.3,219.7,1.5,0.3,473.7,0.7
2019-09-12 4:00,0.3,219.7,1.5,0.3,473.7,0.7
2019-09-12 5:00,0.3,219.7,1.5,0.3,473.7,0.7
2019-09-12 6:00,0.1,219.2,0.6,0.1,475,0.3
2019-09-12 7:00,0.7,222.1,3.2,0.7,528.2,1.4
2019-09-12 8:00,1.8,223.3,8,1.8,552.1,3.3
2019-09-12 9:00,1.9,223.7,8.7,2,553.3,3.6
2019-09-12 10:00,2.7,222.2,12.3,2.8,557.7,5
2019-09-12 11:00,3.9,223.2,17.7,4,558.3,7.3
2019-09-12 12:00,3.1,222.9,14.1,3.2,559.8,5.8
2019-09-12 13:00,1.7,222.4,7.8,1.8,549.1,3.3
2019-09-12 14:00,1,222.4,4.7,1,547.2,2
2019-09-12 15:00,2.1,223.2,9.6,2.2,562.6,3.9
2019-09-12 16:00,0.8,222.5,4,0.9,545.5,1.7
2019-09-12 17:00,0.5,222.6,2.4,0.6,527,1.1
2019-09-12 18:00,0,222.1,0.4,0.1,485.9,0.2
2019-09-12 19:00,0,222.1,0.4,0.1,485.9,0.2
2019-09-12 20:00,0,222.1,0.4,0.1,485.9,0.2
2019-09-12 21:00,0,222.1,0.4,0.1,485.9,0.2
2019-09-12 22:00,0,222.1,0.4,0.1,485.9,0.2
2019-09-12 23:00,0,222.1,0.4,0.1,485.9,0.2
2019-09-13 0:00,0,222.1,0.4,0.1,485.9,0.2
2019-09-13 1:00,0,222.1,0.4,0.1,485.9,0.2
2019-09-13 2:00,0,222.1,0.4,0.1,485.9,0.2
2019-09-13 3:00,0,222.1,0.4,0.1,485.9,0.2
2019-09-13 4:00,0,222.1,0.4,0.1,485.9,0.2
2019-09-13 5:00,0,222.1,0.4,0.1,485.9,0.2
2019-09-13 6:00,0.4,222.5,2.2,0.5,539.4,0.9
2019-09-13 7:00,2.7,223.7,12.4,2.8,581.7,4.9
2019-09-13 8:00,6.9,224.3,31.1,7.1,558,12.8
2019-09-13 9:00,10.8,226,47.9,11.1,528.4,21
2019-09-13 10:00,13.2,225.9,58.7,13.6,514,26.4
2019-09-13 11:00,14.7,226.4,65.3,15.1,499,30.5
2019-09-13 12:00,15.3,226.7,67.5,15.7,493,31.9
2019-09-13 13:00,14.7,226.2,65.2,15.1,493.7,30.8
2019-09-13 14:00,13.3,226.6,59.1,13.7,502.1,27.2
2019-09-13 15:00,10.1,224.9,44.9,10.4,509.5,20.7
2019-09-13 16:00,4.2,222,19.1,4.3,530.7,8.2
2019-09-13 17:00,2.7,221.5,12.2,2.7,509.3,5.4
2019-09-13 18:00,0.1,221.6,0.7,0.1,458,0.4
2019-09-13 19:00,0.1,221.6,0.7,0.1,458,0.4
2019-09-13 20:00,0.1,221.6,0.7,0.1,458,0.4
2019-09-13 21:00,0.1,221.6,0.7,0.1,458,0.4
2019-09-13 22:00,0.1,221.6,0.7,0.1,458,0.4
2019-09-13 23:00,0.1,221.6,0.7,0.1,458,0.4
2019-09-14 0:00,0.1,221.6,0.7,0.1,458,0.4
2019-09-14 1:00,0.1,221.6,0.7,0.1,458,0.4
2019-09-14 2:00,0.1,221.6,0.7,0.1,458,0.4
2019-09-14 3:00,0.1,221.6,0.7,0.1,458,0.4
2019-09-14 4:00,0.1,221.6,0.7,0.1,458,0.4
2019-09-14 5:00,0.1,221.6,0.7,0.1,458,0.4
2019-09-14 6:00,0.1,221.7,0.7,0.1,518,0.3
2019-09-14 7:00,1,222.8,4.5,1,547,1.9
2019-09-14 8:00,2.6,223.9,11.6,2.6,565.4,4.6
2019-09-14 9:00,10.3,225.6,45.6,10.5,539.4,19.8
2019-09-14 10:00,6.6,222.5,29.8,6.8,538.7,12.6
2019-09-14 11:00,10.7,224.8,47.3,10.9,517.4,21.3
2019-09-14 12:00,11.7,224,52.3,12,509.4,23.8
2019-09-14 13:00,12.2,224.4,56.3,13,508.2,25.5
2019-09-14 14:00,10,223.6,44.6,10.2,512.7,20.2
2019-09-14 15:00,4.9,221.3,22.3,5,532.2,9.6
2019-09-14 16:00,4,221.7,18.3,4.1,531.2,7.9
2019-09-14 17:00,2.5,222.7,11.3,2.6,507.2,5
2019-09-14 18:00,0.2,220.8,1,0.2,481,0.5
2019-09-14 19:00,0.2,220.8,1,0.2,481,0.5
2019-09-14 20:00,0.2,220.8,1,0.2,481,0.5
2019-09-14 21:00,0.2,220.8,1,0.2,481,0.5
2019-09-14 22:00,0.2,220.8,1,0.2,481,0.5
2019-09-14 23:00,0.2,220.8,1,0.2,481,0.5
2019-09-15 0:00,0.2,220.8,1,0.2,481,0.5
2019-09-15 1:00,0.2,220.8,1,0.2,481,0.5
2019-09-15 2:00,0.2,220.8,1,0.2,481,0.5
2019-09-15 3:00,0.2,220.8,1,0.2,481,0.5
2019-09-15 4:00,0.2,220.8,1,0.2,481,0.5
2019-09-15 5:00,0.2,220.8,1,0.2,481,0.5
2019-09-15 6:00,0.3,221.2,1.3,0.3,515.7,0.7
2019-09-15 7:00,2.2,221.9,10,2.3,558.8,4.1
2019-09-15 8:00,5.1,223.6,22.8,5.1,552.2,9.2
2019-09-15 9:00,6.7,224.7,30.2,6.9,541.4,12.9
2019-09-15 10:00,6.6,223.3,29.6,6.8,541,12.6
2019-09-15 11:00,14.1,226.5,62.4,14.5,508.5,28.7
2019-09-15 12:00,13.5,226.9,59.8,14,498,28.4
2019-09-15 13:00,14.6,227.2,64.5,15,482.4,31.2
2019-09-15 14:00,11.4,226.7,50.4,11.7,502.5,23.6
2019-09-15 15:00,8.5,226.1,37.9,8.8,515.2,17.1
2019-09-15 16:00,5.8,224.2,25.6,5.8,522.6,11.2
2019-09-15 17:00,1.8,221.7,8.2,1.9,511.6,3.7
2019-09-15 18:00,0.1,221,0.5,0.1,448.3,0.3
2019-09-15 19:00,0.1,221,0.5,0.1,448.3,0.3
2019-09-15 20:00,0.1,221,0.5,0.1,448.3,0.3
2019-09-15 21:00,0.1,221,0.5,0.1,448.3,0.3
2019-09-15 22:00,0.1,221,0.5,0.1,448.3,0.3
2019-09-15 23:00,0.1,221,0.5,0.1,448.3,0.3
2019-09-16 0:00,0.1,221,0.5,0.1,448.3,0.3
2019-09-16 1:00,0.1,221,0.5,0.1,448.3,0.3
2019-09-16 2:00,0.1,221,0.5,0.1,448.3,0.3
2019-09-16 3:00,0.1,221,0.5,0.1,448.3,0.3
2019-09-16 4:00,0.1,221,0.5,0.1,448.3,0.3
2019-09-16 5:00,0.1,221,0.5,0.1,448.3,0.3
2019-09-16 6:00,0.1,221.1,0.5,0.1,475,0.3
2019-09-16 7:00,0.2,219.2,1.2,0.3,507.6,0.6
2019-09-16 8:00,1.2,219.8,5.4,1.2,543.4,2.2
2019-09-16 9:00,3.3,221,15,3.4,553.1,6.1
2019-09-16 10:00,12.6,225.7,56.2,13,524.2,24.8
2019-09-16 11:00,13,226.1,57.6,13.7,492.2,27.9
2019-09-16 12:00,12.2,225.5,54.3,12.6,506.9,25
2019-09-16 13:00,13.2,224.4,59.1,13.6,500.9,27.4
2019-09-16 14:00,9.1,224.5,40.6,9.4,514.1,18.6
2019-09-16 15:00,10.7,225,47.7,11,518.4,21.2
2019-09-16 16:00,7,223.2,31.6,7.2,526.2,13.7
2019-09-16 17:00,2.3,222.9,10.3,2.3,510.7,4.6
2019-09-16 18:00,0.1,223.2,0.8,0.2,451.5,0.4
2019-09-16 19:00,0.1,223.2,0.8,0.2,451.5,0.4
2019-09-16 20:00,0.1,223.2,0.8,0.2,451.5,0.4
2019-09-16 21:00,0.1,223.2,0.8,0.2,451.5,0.4
2019-09-16 22:00,0.1,223.2,0.8,0.2,451.5,0.4
2019-09-16 23:00,0.1,223.2,0.8,0.2,451.5,0.4
2019-09-17 0:00,0.1,223.2,0.8,0.2,451.5,0.4
2019-09-17 1:00,0.1,223.2,0.8,0.2,451.5,0.4
2019-09-17 2:00,0.1,223.2,0.8,0.2,451.5,0.4
2019-09-17 3:00,0.1,223.2,0.8,0.2,451.5,0.4
2019-09-17 4:00,0.1,223.2,0.8,0.2,451.5,0.4
2019-09-17 5:00,0.1,223.2,0.8,0.2,451.5,0.4
2019-09-17 6:00,0.2,220.4,1.3,0.3,520.3,0.6
2019-09-17 7:00,1.2,219.2,5.8,1.3,558.7,2.3
2019-09-17 8:00,7.8,220.8,34.2,7.7,567.2,13.7
2019-09-17 9:00,11.2,222.7,50.6,11.5,532,21.7
2019-09-17 10:00,13.6,223.4,60.9,13.9,506.7,27.5
2019-09-17 11:00,14.9,224.2,66.5,15.3,494.2,31
2019-09-17 12:00,15.2,227.7,67.2,15.7,487.3,32.1
2019-09-17 13:00,14.8,224.6,66,15.2,492.2,31
2019-09-17 14:00,13.1,222.6,59.2,13.5,499.5,27
2019-09-17 15:00,10.4,220.2,47.3,10.6,516,20.6
2019-09-17 16:00,6.9,220.1,31.8,7.1,528.8,13.6
2019-09-17 17:00,2.7,219.1,12.3,2.7,506.1,5.4
2019-09-17 18:00,0.1,219.4,0.7,0.2,459,0.4
2019-09-17 19:00,0.1,219.4,0.7,0.2,459,0.4
2019-09-17 20:00,0.1,219.4,0.7,0.2,459,0.4
2019-09-17 21:00,0.1,219.4,0.7,0.2,459,0.4
2019-09-17 22:00,0.1,219.4,0.7,0.2,459,0.4
2019-09-17 23:00,0.1,219.4,0.7,0.2,459,0.4
2019-09-18 0:00,0.1,219.4,0.7,0.2,459,0.4
2019-09-18 1:00,0.1,219.4,0.7,0.2,459,0.4
2019-09-18 2:00,0.1,219.4,0.7,0.2,459,0.4
2019-09-18 3:00,0.1,219.4,0.7,0.2,459,0.4
2019-09-18 4:00,0.1,219.4,0.7,0.2,459,0.4
2019-09-18 5:00,0.1,219.4,0.7,0.2,459,0.4
2019-09-18 6:00,0.2,220.1,1.1,0.2,518.5,0.5
2019-09-18 7:00,2.5,218.7,11.5,2.6,572.7,4.4
2019-09-18 8:00,7.1,219.7,32.4,7.2,568.2,12.8
2019-09-18 9:00,10.7,221.3,48.7,11,537.2,20.6
2019-09-18 10:00,13.3,222.1,60,13.6,514.2,26.5
2019-09-18 11:00,15.2,222.2,68.6,15.6,506.1,31.1
2019-09-18 12:00,15.9,224.3,71.2,16.4,508,32.3
2019-09-18 13:00,15.2,222.4,68.5,15.6,512.4,30.5
2019-09-18 14:00,13.6,222.3,61.3,13.9,522.1,26.8
2019-09-18 15:00,10.6,221.8,48,10.9,528.3,20.7
2019-09-18 16:00,6.7,220.4,30.6,6.9,534.3,12.9
2019-09-18 17:00,2.3,219.8,10.6,2.4,530.2,4.5
2019-09-18 18:00,0.1,219,0.7,0.2,511.3,0.4
2019-09-18 19:00,0.1,219,0.7,0.2,511.3,0.4
2019-09-18 20:00,0.1,219,0.7,0.2,511.3,0.4
2019-09-18 21:00,0.1,219,0.7,0.2,511.3,0.4
2019-09-18 22:00,0.1,219,0.7,0.2,511.3,0.4
2019-09-18 23:00,0.1,219,0.7,0.2,511.3,0.4
2019-09-19 0:00,0.1,219,0.7,0.2,511.3,0.4
2019-09-19 1:00,0.1,219,0.7,0.2,511.3,0.4
2019-09-19 2:00,0.1,219,0.7,0.2,511.3,0.4
2019-09-19 3:00,0.1,219,0.7,0.2,511.3,0.4
2019-09-19 4:00,0.1,219,0.7,0.2,511.3,0.4
2019-09-19 5:00,0.1,219,0.7,0.2,511.3,0.4
2019-09-19 6:00,0.2,218.7,1.1,0.2,527.7,0.5
2019-09-19 7:00,1.1,217.7,5.1,1.1,569,2
2019-09-19 8:00,6.2,219.1,28.4,6.4,582,11
2019-09-19 9:00,11.1,221.2,50.5,11.4,545,21
2019-09-19 10:00,13.6,220.9,61.9,14,516.5,27.1
2019-09-19 11:00,15.1,222.3,68,15.5,501.6,30.9
2019-09-19 12:00,15.6,224.5,69.6,16,494.1,32.4
2019-09-19 13:00,14.8,222.6,66.8,15.3,494.2,30.9
2019-09-19 14:00,12.1,223.1,53.7,12.1,500.1,23.9
2019-09-19 15:00,9.4,223.1,42.4,9.7,522.4,18.7
2019-09-19 16:00,6.7,220,30.8,6.9,536.4,12.9
2019-09-19 17:00,2.4,217.7,11,2.4,517.6,4.7
2019-09-19 18:00,0.2,217.4,0.9,0.2,486.3,0.4
2019-09-19 19:00,0.2,217.4,0.9,0.2,486.3,0.4
2019-09-19 20:00,0.2,217.4,0.9,0.2,486.3,0.4
2019-09-19 21:00,0.2,217.4,0.9,0.2,486.3,0.4
2019-09-19 22:00,0.2,217.4,0.9,0.2,486.3,0.4
2019-09-19 23:00,0.2,217.4,0.9,0.2,486.3,0.4
2019-09-20 0:00,0.2,217.4,0.9,0.2,486.3,0.4
2019-09-20 1:00,0.2,217.4,0.9,0.2,486.3,0.4
2019-09-20 2:00,0.2,217.4,0.9,0.2,486.3,0.4
2019-09-20 3:00,0.2,217.4,0.9,0.2,486.3,0.4
2019-09-20 4:00,0.2,217.4,0.9,0.2,486.3,0.4
2019-09-20 5:00,0.2,217.4,0.9,0.2,486.3,0.4
2019-09-20 6:00,0.1,219,0.6,0.1,532.9,0.3
2019-09-20 7:00,0.9,218,4.1,0.9,550.3,1.6
2019-09-20 8:00,2.9,217.4,13.8,3.1,574.9,5.4
2019-09-20 9:00,6.4,221.6,29.1,6.6,565.6,11.7
2019-09-20 10:00,8.1,221.6,37,8.4,549.1,15.3
2019-09-20 11:00,10.2,223.3,45.8,10.5,536.7,19.6
2019-09-20 12:00,5.8,221.1,26.4,5.9,556.2,10.7
2019-09-20 13:00,7.1,218.9,32.7,7.3,553.7,13.3
2019-09-20 14:00,11.1,220.3,50.5,11.5,553.7,20.8
2019-09-20 15:00,5.5,218.3,25.2,5.6,557.7,10.2
2019-09-20 16:00,3,217.3,13.8,3.1,552.4,5.6
2019-09-20 17:00,1.6,219.3,7.8,1.7,541,3.3
2019-09-20 18:00,0.2,220.3,1,0.2,485.9,0.5
2019-09-20 19:00,0.2,220.3,1,0.2,485.9,0.5
2019-09-20 20:00,0.2,220.3,1,0.2,485.9,0.5
2019-09-20 21:00,0.2,220.3,1,0.2,485.9,0.5
2019-09-20 22:00,0.2,220.3,1,0.2,485.9,0.5
2019-09-20 23:00,0.2,220.3,1,0.2,485.9,0.5
2019-09-21 0:00,0.2,220.3,1,0.2,485.9,0.5
2019-09-21 1:00,0.2,220.3,1,0.2,485.9,0.5
2019-09-21 2:00,0.2,220.3,1,0.2,485.9,0.5
2019-09-21 3:00,0.2,220.3,1,0.2,485.9,0.5
2019-09-21 4:00,0.2,220.3,1,0.2,485.9,0.5
2019-09-21 5:00,0.2,220.3,1,0.2,485.9,0.5
2019-09-21 6:00,0,219.5,0,0,476.8,0
2019-09-21 7:00,0.3,217.9,1.5,0.3,533.4,0.7
2019-09-21 8:00,1.1,217,5.4,1.2,557.8,2.1
2019-09-21 9:00,1.5,217.6,7,1.5,563.1,2.8
2019-09-21 10:00,2.1,217.9,9.7,2.1,567.3,3.8
2019-09-21 11:00,2.2,218.8,10.2,2.3,572.5,4
2019-09-21 12:00,1.4,219.9,6.3,1.4,563.9,2.5
2019-09-21 13:00,0.4,217,1.9,0.4,533,0.9
2019-09-21 14:00,0.5,217.7,2.5,0.5,542.2,1
2019-09-21 15:00,0.6,218.2,2.8,0.6,544.7,1.2
2019-09-21 16:00,0.2,218.7,1.2,0.3,517.5,0.6
2019-09-21 17:00,0,220.1,0.2,0,513.4,0.1
2019-09-21 18:00,0,220.1,0.2,0,513.4,0.1
2019-09-21 19:00,0,220.1,0.2,0,513.4,0.1
2019-09-21 20:00,0,220.1,0.2,0,513.4,0.1
2019-09-21 21:00,0,220.1,0.2,0,513.4,0.1
2019-09-21 22:00,0,220.1,0.2,0,513.4,0.1
2019-09-21 23:00,0,220.1,0.2,0,513.4,0.1
2019-09-22 0:00,0,220.1,0.2,0,513.4,0.1
2019-09-22 1:00,0,220.1,0.2,0,513.4,0.1
2019-09-22 2:00,0,220.1,0.2,0,513.4,0.1
2019-09-22 3:00,0,220.1,0.2,0,513.4,0.1
2019-09-22 4:00,0,220.1,0.2,0,513.4,0.1
2019-09-22 5:00,0,220.1,0.2,0,513.4,0.1
2019-09-22 6:00,0,220.1,0.2,0,513.4,0.1
2019-09-22 7:00,0,220.3,0.1,0,514.7,0
2019-09-22 8:00,0.2,219.9,1,0.2,511.7,0.4
2019-09-22 9:00,0.1,221,0.7,0.1,497.1,0.3
2019-09-22 10:00,1.5,221.6,7.1,1.6,559.9,2.8
2019-09-22 11:00,3.1,220.5,14,3.1,575.8,5.5
2019-09-22 12:00,3.4,220.8,15.7,3.5,577.6,6.2
2019-09-22 13:00,3.2,220.5,14.7,3.3,575.5,5.8
2019-09-22 14:00,2.1,220.5,9.6,2.1,570.5,3.8
2019-09-22 15:00,1.2,219.6,5.5,1.2,560,2.2
2019-09-22 16:00,1,219.4,4.8,1.1,557.5,1.9
2019-09-22 17:00,0.3,219.2,1.4,0.3,519,0.7
2019-09-22 18:00,0,218.7,0,0,558.9,0
2019-09-22 19:00,0,218.7,0,0,558.9,0
2019-09-22 20:00,0,218.7,0,0,558.9,0
2019-09-22 21:00,0,218.7,0,0,558.9,0
2019-09-22 22:00,0,218.7,0,0,558.9,0
2019-09-22 23:00,0,218.7,0,0,558.9,0
2019-09-23 0:00,0,218.7,0,0,558.9,0
2019-09-23 1:00,0,218.7,0,0,558.9,0
2019-09-23 2:00,0,218.7,0,0,558.9,0
2019-09-23 3:00,0,218.7,0,0,558.9,0
2019-09-23 4:00,0,218.7,0,0,558.9,0
2019-09-23 5:00,0,218.7,0,0,558.9,0
2019-09-23 6:00,0.1,216.8,0.9,0.2,497.3,0.4
2019-09-23 7:00,1.2,217.9,5.6,1.2,554.6,2.2
2019-09-23 8:00,5.4,220.3,22.5,5.1,560.9,9.2
2019-09-23 9:00,8.4,222.5,38,8.6,551.1,15.7
2019-09-23 10:00,12.6,223.7,56.7,13.1,541.3,24.5
2019-09-23 11:00,15.5,224.5,69.3,16,507.2,31.5
2019-09-23 12:00,14.7,224.1,66.7,15.7,532.6,29.1
2019-09-23 13:00,16.4,222,72.3,15.7,506.4,31.5
2019-09-23 14:00,9.3,219.5,42.6,9.7,539.1,18.4
2019-09-23 15:00,4.8,219,21.9,4.9,555.9,8.8
2019-09-23 16:00,6.4,221.5,29.3,6.6,540.7,12.3
2019-09-23 17:00,2.4,221.5,11.2,2.5,525.6,4.8
2019-09-23 18:00,0.2,218.5,0.9,0.2,506.3,0.4
2019-09-23 19:00,0.2,218.5,0.9,0.2,506.3,0.4
2019-09-23 20:00,0.2,218.5,0.9,0.2,506.3,0.4
2019-09-23 21:00,0.2,218.5,0.9,0.2,506.3,0.4
2019-09-23 22:00,0.2,218.5,0.9,0.2,506.3,0.4
2019-09-23 23:00,0.2,218.5,0.9,0.2,506.3,0.4
2019-09-24 0:00,0.2,218.5,0.9,0.2,506.3,0.4
2019-09-24 1:00,0.2,218.5,0.9,0.2,506.3,0.4
2019-09-24 2:00,0.2,218.5,0.9,0.2,506.3,0.4
2019-09-24 3:00,0.2,218.5,0.9,0.2,506.3,0.4
2019-09-24 4:00,0.2,218.5,0.9,0.2,506.3,0.4
2019-09-24 5:00,0.2,218.5,0.9,0.2,506.3,0.4
2019-09-24 6:00,0,218.1,0.3,0,522.5,0.2
2019-09-24 7:00,0.6,217.1,3.1,0.7,553.3,1.3
2019-09-24 8:00,1.7,218.4,7.9,1.8,574.9,3.1
2019-09-24 9:00,3.1,219.3,14.3,3.2,578.4,5.6
2019-09-24 10:00,10.4,222.2,46.7,10.6,549.3,19.8
2019-09-24 11:00,15.4,224.3,69.1,15.9,507.2,31.4
2019-09-24 12:00,15.8,224.8,70.2,16.2,504.3,32.1
2019-09-24 13:00,13.6,221.1,61.5,13.9,507.1,27.4
2019-09-24 14:00,11.4,219.8,52,11.7,526.8,21.5
